radio,mcc,mnc,operator,lac,cellid,lat,lon,range,averageSignal,created,sample_data,network_type,country,region_type,lat_normalized,lon_normalized,range_normalized,averageSignal_normalized
LTE,262,2,Vodafone,1329,24127,48.13721460108414,11.589152941184,1036,-60,2025-05-06 21:10:11,True,4G,Germany,Munich City Center,0.45284602023294757,0.580921982731491,0.025465230166503428,0.8620689655172413
UMTS,262,2,Vodafone,3723,40619,48.14145232941654,11.558737418302792,1705,-66,2024-11-30 19:44:52,True,3G,Germany,Munich City Center,0.4670911714598541,0.5197955438591859,0.09826967025791708,0.6551724137931034
NR,262,7,O2,2018,11170,48.15420933069082,11.586398650225801,1270,-84,2025-09-28 20:58:12,True,5G,Germany,Munich City Center,0.5099739138396868,0.5753866513630164,0.050930460333006855,0.034482758620689655
NR,262,7,O2,3432,41278,48.133169149883514,11.574087461013544,1933,-68,2025-07-12 17:48:19,True,5G,Germany,Munich City Center,0.43924720982941373,0.5506447076598768,0.12308194580476657,0.5862068965517241
LTE,262,2,Vodafone,3416,38356,48.13756759925672,11.58923227364687,1971,-68,2025-04-20 00:09:35,True,4G,Germany,Munich City Center,0.45403262587559495,0.5810814181277227,0.12721732506257483,0.5862068965517241
UMTS,262,1,Telekom,3857,17945,48.136972021873405,11.57537349570417,1518,-67,2025-08-20 08:45:40,True,3G,Germany,Munich City Center,0.4520305886454627,0.553229266906523,0.07791925127870279,0.6206896551724138
LTE,262,2,Vodafone,2087,21328,48.13236091715416,11.576987262030002,1268,-82,2024-12-30 12:37:25,True,4G,Germany,Munich City Center,0.4365303302767122,0.5564724723268414,0.05071280879312221,0.10344827586206896
LTE,262,2,Vodafone,4266,25473,48.14922727915225,11.571934144530479,998,-70,2025-08-10 20:25:37,True,4G,Germany,Munich City Center,0.4932267153360519,0.5463171618573963,0.02132985090869518,0.5172413793103449
NR,262,7,O2,3239,25183,48.14055895075214,11.59789909119767,1606,-64,2025-06-12 21:48:06,True,5G,Germany,Munich City Center,0.46408807329521146,0.5984992246637308,0.08749591903362716,0.7241379310344828
LTE,262,2,Vodafone,3869,24163,48.13169466962,11.589249248708523,1738,-73,2025-07-29 01:05:00,True,4G,Germany,Munich City Center,0.43429073487696906,0.5811155331114616,0.10186092066601371,0.41379310344827586
UMTS,262,1,Telekom,1455,17990,48.150788685850955,11.57994978473972,1050,-80,2025-02-09 13:38:25,True,3G,Germany,Munich City Center,0.4984753940632169,0.5624262895283613,0.02698879094569594,0.1724137931034483
GSM,262,7,O2,4288,14872,48.137767963400805,11.578655511987826,1517,-70,2025-06-30 16:00:14,True,2G,Germany,Munich City Center,0.4547061512432124,0.5598251741517916,0.07781042550876048,0.5172413793103449
LTE,262,1,Telekom,2936,40539,48.148445928466785,11.5601693279732,1503,-75,2025-02-16 04:09:42,True,4G,Germany,Munich City Center,0.4906001999479383,0.5226732697914587,0.07628686472956796,0.3448275862068966
LTE,262,1,Telekom,3622,17105,48.13819663094629,11.584774731143137,1916,-77,2025-01-08 10:05:10,True,4G,Germany,Munich City Center,0.45614711997280627,0.5721230418262757,0.12123190771574709,0.27586206896551724
LTE,262,1,Telekom,3355,27974,48.13802323744621,11.596237400758627,1431,-58,2024-11-06 18:39:02,True,4G,Germany,Munich City Center,0.4555642565996452,0.5951597055818603,0.06845140929372075,0.9310344827586207
LTE,262,2,Vodafone,3776,23609,48.15912395836978,11.558136388365222,1712,-66,2025-09-15 10:29:48,True,4G,Germany,Munich City Center,0.5264944666027185,0.5185876468296723,0.09903145064751333,0.6551724137931034
LTE,262,1,Telekom,4275,33703,48.15459374485124,11.553885159581332,1701,-84,2025-04-30 02:58:45,True,4G,Germany,Munich City Center,0.5112661245288687,0.5100439016701517,0.09783436717814778,0.034482758620689655
NR,262,7,O2,1115,46222,48.141183995985585,11.56958405761018,1006,-81,2025-09-19 02:39:14,True,5G,Germany,Munich City Center,0.4661891668943592,0.5415941641618027,0.02220045706823376,0.13793103448275862
UMTS,262,1,Telekom,3430,41471,48.133580903136334,11.593324477869917,1049,-63,2025-08-21 14:32:32,True,3G,Germany,Munich City Center,0.4406313210547006,0.5893055697318249,0.02687996517575362,0.7586206896551724
NR,262,1,Telekom,3685,11865,48.134327999435975,11.56276768116104,1076,-73,2025-05-09 06:23:10,True,5G,Germany,Munich City Center,0.4431426901030844,0.5278952111641392,0.029818260964196323,0.41379310344827586
LTE,262,7,O2,1379,11050,48.14742406699002,11.578176595343567,1719,-56,2025-06-12 21:34:43,True,4G,Germany,Munich City Center,0.4871652059776592,0.5588626896633766,0.09979323103710959,1.0
LTE,262,7,O2,4873,26314,48.13107929487971,11.580799715650747,1476,-64,2025-09-21 10:02:06,True,4G,Germany,Munich City Center,0.43222214870317927,0.564134405811007,0.07334856894112526,0.7241379310344828
NR,262,7,O2,2005,40665,48.134299875662556,11.56073007746922,1231,-76,2025-07-08 15:34:51,True,5G,Germany,Munich City Center,0.4430481518566481,0.5238002147374641,0.04668625530525628,0.3103448275862069
LTE,262,1,Telekom,4869,35797,48.13130610300096,11.557466584477897,870,-73,2025-03-07 13:44:39,True,4G,Germany,Munich City Center,0.43298456567124294,0.5172415339735853,0.007400152356077919,0.41379310344827586
NR,262,7,O2,3070,39715,48.159583134708235,11.560057199501836,869,-69,2024-10-11 02:55:21,True,5G,Germany,Munich City Center,0.5280379908374044,0.5224479238660412,0.0072913265861355965,0.5517241379310345
NR,262,2,Vodafone,2827,17316,48.14646950806581,11.595298384570699,1634,-56,2025-01-25 06:53:54,True,5G,Germany,Munich City Center,0.4839564499735622,0.593272553556374,0.0905430405920122,1.0
UMTS,262,2,Vodafone,1064,31946,48.15680083293272,11.564560313692247,1702,-67,2025-02-09 23:18:17,True,3G,Germany,Munich City Center,0.5186852654047401,0.531497886129398,0.0979431929480901,0.6206896551724138
LTE,262,1,Telekom,2043,31076,48.144569915347525,11.55782061907866,1456,-60,2025-04-05 07:22:21,True,4G,Germany,Munich City Center,0.4775709567519535,0.5179530415306552,0.07117205354227882,0.8620689655172413
LTE,262,7,O2,2588,36824,48.13684792181945,11.550618061234168,1115,-77,2024-10-05 22:58:32,True,4G,Germany,Munich City Center,0.4516134255106054,0.5034779751796643,0.03406246599194689,0.27586206896551724
LTE,262,1,Telekom,2878,20095,48.142038607210324,11.586129016947105,1595,-79,2025-05-06 12:27:21,True,4G,Germany,Munich City Center,0.46906194805957474,0.5748447661489252,0.08629883556426161,0.20689655172413793
LTE,262,7,O2,4972,47164,48.14733335337231,11.567608486640921,1329,-70,2025-01-04 05:41:20,True,4G,Germany,Munich City Center,0.48686027156439676,0.5376238356370566,0.057351180759603874,0.5172413793103449
UMTS,262,2,Vodafone,4809,30195,48.14977854570813,11.565807896185472,1367,-80,2025-06-28 06:55:15,True,3G,Germany,Munich City Center,0.49507980143287056,0.5340051675365955,0.06148656001741212,0.1724137931034483
UMTS,262,1,Telekom,4171,39511,48.1505925285962,11.564931783565326,1379,-72,2025-04-28 05:33:43,True,3G,Germany,Munich City Center,0.4978160101813179,0.5322444335610604,0.06279246925672,0.4482758620689655
LTE,262,7,O2,4742,43134,48.13964808982134,11.552038062377276,1418,-71,2024-12-25 06:08:33,True,4G,Germany,Munich City Center,0.4610262083788961,0.506331768402678,0.06703667428447056,0.4827586206896552
LTE,262,2,Vodafone,4199,43842,48.14798741760504,11.576375282037981,838,-72,2025-04-27 06:12:21,True,4G,Germany,Munich City Center,0.4890589127175043,0.555242568842379,0.0039177277179236044,0.4482758620689655
UMTS,262,7,O2,1602,48195,48.155928022788814,11.59029371408212,1939,-77,2025-06-27 13:26:36,True,3G,Germany,Munich City Center,0.5157513084549225,0.5832146076222898,0.12373490042442051,0.27586206896551724
UMTS,262,1,Telekom,3159,48140,48.14578972351064,11.554666282882497,1962,-82,2025-09-19 04:35:11,True,3G,Germany,Munich City Center,0.48167134979001774,0.5116137344791046,0.12623789313309391,0.10344827586206896
UMTS,262,2,Vodafone,3691,22217,48.15540462898839,11.553449241810812,1499,-71,2024-12-10 19:06:26,True,3G,Germany,Munich City Center,0.5139919168060476,0.5091678325308132,0.07585156164979867,0.4827586206896552
NR,262,7,O2,4979,18969,48.13686147212891,11.576543519609302,863,-84,2025-03-02 05:12:57,True,5G,Germany,Munich City Center,0.45165897496359175,0.5555806778947716,0.006638371966481663,0.034482758620689655
UMTS,262,7,O2,3437,17172,48.14549482308497,11.559792265904647,826,-83,2025-09-17 05:10:11,True,3G,Germany,Munich City Center,0.4806800400997622,0.5219154836578944,0.002611818478615736,0.06896551724137931
NR,262,7,O2,1356,34227,48.1544163105519,11.597761076270345,1695,-69,2024-12-10 19:22:40,True,5G,Germany,Munich City Center,0.5106696779828278,0.5982218544192165,0.09718141255849386,0.5517241379310345
LTE,262,1,Telekom,3831,22022,48.15001110335912,11.56431857455772,1190,-82,2025-02-01 12:42:10,True,4G,Germany,Munich City Center,0.4958615454823851,0.5310120601093288,0.04222439873762107,0.10344827586206896
UMTS,262,7,O2,1441,46083,48.15692423461427,11.552847195641139,1923,-63,2025-01-14 20:58:32,True,3G,Germany,Munich City Center,0.5191000809562654,0.5079578931675294,0.12199368810534335,0.7586206896551724
LTE,262,2,Vodafone,2426,19273,48.134744260077966,11.562750433574282,936,-61,2025-07-11 12:30:24,True,4G,Germany,Munich City Center,0.44454195294625387,0.5278605484834491,0.014582653172271193,0.8275862068965517
NR,262,2,Vodafone,2270,14947,48.137750167384425,11.575869237974677,1383,-82,2025-06-14 06:31:40,True,5G,Germany,Munich City Center,0.4546463298189304,0.5542255660565631,0.06322777233648928,0.10344827586206896
UMTS,262,1,Telekom,1011,10808,48.13314304609877,11.552097100585886,1452,-65,2025-01-20 06:56:49,True,3G,Germany,Munich City Center,0.439159461787996,0.5064504181942274,0.07073675046250952,0.6896551724137931
LTE,262,1,Telekom,2938,26621,48.138450922126985,11.58743557851889,1854,-83,2025-07-18 11:46:34,True,4G,Germany,Munich City Center,0.4570019214231451,0.5774705785133092,0.1144847099793231,0.06896551724137931
LTE,262,2,Vodafone,1507,25818,48.146362940651805,11.556178104072472,1637,-71,2025-08-29 21:59:30,True,4G,Germany,Munich City Center,0.4835982229213943,0.5146520595447566,0.09086951790183916,0.4827586206896552
LTE,262,7,O2,4262,43823,48.14052391596279,11.579512387295729,1969,-60,2025-04-10 00:05:50,True,4G,Germany,Munich City Center,0.4639703036239798,0.5615472466716133,0.12699967352269018,0.8620689655172413
LTE,262,1,Telekom,2893,39277,48.15842075410382,11.553343753157678,1981,-85,2025-09-13 21:48:49,True,4G,Germany,Munich City Center,0.5241306409097345,0.5089558307272384,0.12830558276199805,0.0
NR,262,1,Telekom,2261,10332,48.131495020207,11.561473012304594,1518,-63,2025-05-30 05:06:24,True,5G,Germany,Munich City Center,0.43361961208250344,0.5252932997315304,0.07791925127870279,0.7586206896551724
UMTS,262,1,Telekom,2699,44277,48.142579570510364,11.555319819850569,1911,-68,2025-01-10 09:28:19,True,3G,Germany,Munich City Center,0.4708803996951732,0.5129271555136744,0.12068777886603548,0.5862068965517241
GSM,262,2,Vodafone,1451,10470,48.13123580959467,11.565025165655152,1909,-62,2024-11-13 09:00:45,True,2G,Germany,Munich City Center,0.4327482739308829,0.5324321046600522,0.12047012732615084,0.7931034482758621
LTE,262,2,Vodafone,2710,16579,48.15019124528213,11.575861291110003,1083,-62,2025-05-29 21:36:37,True,4G,Germany,Munich City Center,0.49646709372292985,0.5542095951479055,0.030580041353792577,0.7931034482758621
LTE,262,1,Telekom,1797,48358,48.14976168521681,11.597789658408772,1110,-82,2025-07-20 22:25:37,True,4G,Germany,Munich City Center,0.4950231247821292,0.5982792962834976,0.03351833714223528,0.10344827586206896
LTE,262,7,O2,3911,36541,48.14647629125415,11.57444104827497,1357,-68,2024-10-03 22:33:38,True,4G,Germany,Munich City Center,0.48397925170508516,0.5513553161937489,0.0603983023179889,0.5862068965517241
UMTS,262,2,Vodafone,1521,44086,48.14365403177371,11.579770610125308,888,-70,2025-02-18 13:45:34,True,3G,Germany,Munich City Center,0.4744922081885959,0.5620662001701068,0.009359016215039722,0.5172413793103449
NR,262,2,Vodafone,2899,49902,48.14902598147454,11.557701754871495,1131,-85,2025-01-30 18:15:38,True,5G,Germany,Munich City Center,0.49255005188910206,0.5177141587167134,0.03580367831102405,0.0
LTE,262,2,Vodafone,2840,27832,48.14741964279554,11.563749845885068,1912,-84,2024-11-30 03:40:57,True,4G,Germany,Munich City Center,0.4871503340192725,0.5298690793169357,0.1207966046359778,0.034482758620689655
NR,262,7,O2,1439,34590,48.14060766687665,11.575181936009372,1362,-70,2024-12-06 14:10:15,True,5G,Germany,Munich City Center,0.46425183286317007,0.5528442871045908,0.06094243116770051,0.5172413793103449
GSM,262,7,O2,3523,15799,48.15089335312051,11.575794148385405,1498,-75,2025-02-19 03:26:14,True,2G,Germany,Munich City Center,0.4988272337674992,0.554074657613973,0.07574273587985635,0.3448275862068966
LTE,262,7,O2,1364,18129,48.158820530303096,11.592780278613587,1538,-79,2025-01-30 14:18:20,True,4G,Germany,Munich City Center,0.5254744911919791,0.5882118859997929,0.08009576667754924,0.20689655172413793
NR,262,2,Vodafone,2170,20996,48.137062478055626,11.593988077982177,1482,-82,2024-11-12 17:17:20,True,5G,Germany,Munich City Center,0.4523346576876653,0.5906392147872174,0.07400152356077919,0.10344827586206896
GSM,262,7,O2,4157,28848,48.132900561888526,11.566430569344165,1141,-63,2025-04-07 11:00:23,True,2G,Germany,Munich City Center,0.43834434954526486,0.5352565612055762,0.036891936010447275,0.7586206896551724
GSM,262,2,Vodafone,1402,26196,48.14497265286705,11.582974635013242,1729,-77,2025-05-21 19:04:57,True,2G,Germany,Munich City Center,0.47892476153138697,0.568505367177774,0.10088148873653281,0.27586206896551724
LTE,262,1,Telekom,3991,38896,48.14555879362858,11.563873380189554,1710,-79,2024-11-02 17:16:07,True,4G,Germany,Munich City Center,0.48089507749630456,0.5301173476811277,0.09881379910762869,0.20689655172413793
LTE,262,2,Vodafone,1013,13707,48.15692941361695,11.576148184486952,1014,-63,2025-06-06 02:30:33,True,4G,Germany,Munich City Center,0.5191174902072974,0.5547861681871854,0.023071063227772335,0.7586206896551724
LTE,262,2,Vodafone,3313,30298,48.15046774983169,11.550496938972193,1596,-65,2024-11-15 08:51:12,True,4G,Germany,Munich City Center,0.49739656555653156,0.5032345543260562,0.08640766133420394,0.6896551724137931
NR,262,2,Vodafone,1005,49632,48.152514228579335,11.579827970439412,1341,-64,2024-11-03 13:34:52,True,5G,Germany,Munich City Center,0.5042758171168459,0.5621814778770678,0.05865708999891174,0.7241379310344828
NR,262,2,Vodafone,2672,20223,48.148629807595,11.566809102680837,1696,-61,2024-10-22 16:34:16,True,5G,Germany,Munich City Center,0.49121831082797607,0.5360173041642158,0.09729023832843617,0.8275862068965517
LTE,262,2,Vodafone,4298,43619,48.15000158862604,11.554257371056261,920,-60,2024-10-19 16:44:31,True,4G,Germany,Munich City Center,0.4958295616455339,0.510791939507892,0.012841440853194037,0.8620689655172413
LTE,262,1,Telekom,4830,48053,48.14458204507017,11.595878575949,1634,-76,2024-10-18 17:55:06,True,4G,Germany,Munich City Center,0.4776117308931715,0.5944385710849389,0.0905430405920122,0.3103448275862069
LTE,262,7,O2,1901,37130,48.134075785168605,11.585273449046712,1565,-73,2025-08-16 13:59:36,True,4G,Germany,Munich City Center,0.44229487021033725,0.5731253211415607,0.08303406246599195,0.41379310344827586
LTE,262,1,Telekom,3216,40413,48.157073939041695,11.561368218115962,1056,-79,2025-09-27 17:41:32,True,4G,Germany,Munich City Center,0.519603313358318,0.5250826936015426,0.027641745565349873,0.20689655172413793
LTE,262,2,Vodafone,1278,17959,48.133212694324094,11.583903850698311,1694,-73,2025-08-01 06:24:28,True,4G,Germany,Munich City Center,0.43939358474835416,0.5703728230158472,0.09707258678855153,0.41379310344827586
GSM,262,7,O2,3820,37398,48.15923471376499,11.579026424952216,1092,-61,2024-10-06 06:18:33,True,2G,Germany,Munich City Center,0.5268667715807968,0.5605706023574257,0.03155947328327348,0.8275862068965517
LTE,262,1,Telekom,1615,30545,48.15298967043034,11.58955627292532,1768,-57,2025-08-22 02:56:50,True,4G,Germany,Munich City Center,0.5058740179772788,0.5817325633395345,0.10512569376428338,0.9655172413793104
LTE,262,1,Telekom,3879,37311,48.152684523981506,11.550239301374035,1518,-61,2025-09-05 13:19:34,True,4G,Germany,Munich City Center,0.5048482662138363,0.5027167769741244,0.07791925127870279,0.8275862068965517
NR,262,2,Vodafone,3439,16471,48.13565215631826,11.58419992548623,1257,-71,2025-08-08 23:39:33,True,5G,Germany,Munich City Center,0.4475938520362517,0.5709678480461918,0.049515725323756664,0.4827586206896552
NR,262,7,O2,1608,26889,48.14518574507839,11.556671788144484,1419,-75,2024-10-25 01:22:03,True,5G,Germany,Munich City Center,0.479641072379513,0.5156442223087483,0.06714550005441289,0.3448275862068966
LTE,262,1,Telekom,4910,23267,48.14888560125457,11.577359137426207,1789,-61,2024-10-27 18:27:09,True,4G,Germany,Munich City Center,0.492078162870777,0.5572198347431643,0.10741103493307215,0.8275862068965517
LTE,262,2,Vodafone,1802,42651,48.135517276942295,11.59382910784183,1785,-74,2025-06-18 05:22:04,True,4G,Germany,Munich City Center,0.4471404541406627,0.5903197306013158,0.10697573185330286,0.3793103448275862
NR,262,1,Telekom,3599,40141,48.134056774988984,11.571935671593783,1263,-64,2024-11-20 17:50:28,True,5G,Germany,Munich City Center,0.4422309673684592,0.5463202308147207,0.0501686799434106,0.7241379310344828
LTE,262,7,O2,2328,27618,48.14566027193991,11.59578492479018,839,-70,2025-06-30 03:05:25,True,4G,Germany,Munich City Center,0.48123619749686775,0.5942503592347851,0.004026553487865927,0.5172413793103449
GSM,262,2,Vodafone,4182,38593,48.144653107608654,11.568935587132826,856,-72,2025-08-04 10:28:56,True,2G,Germany,Munich City Center,0.4778506080763768,0.5402909253140163,0.005876591576885406,0.4482758620689655
NR,262,7,O2,2826,11707,48.1577360822059,11.58052779334877,1797,-67,2025-09-17 19:40:11,True,5G,Germany,Munich City Center,0.5218291118919012,0.5635879203195455,0.10828164109261074,0.6206896551724138
GSM,262,2,Vodafone,1805,41311,48.14151154254691,11.56143982720938,1860,-71,2025-03-25 00:40:23,True,2G,Germany,Munich City Center,0.4672902167809752,0.5252266072501289,0.11513766459897704,0.4827586206896552
GSM,262,1,Telekom,2635,22073,48.13968543678011,11.566752244614937,1393,-70,2025-08-16 00:54:15,True,2G,Germany,Munich City Center,0.46115175042260764,0.5359030358314567,0.0643160300359125,0.5172413793103449
LTE,262,2,Vodafone,1515,13373,48.15887186664928,11.56854800408037,1854,-69,2024-10-09 17:21:17,True,4G,Germany,Munich City Center,0.5256470586520517,0.5395119950336978,0.1144847099793231,0.5517241379310345
LTE,262,7,O2,3088,38168,48.15855380147148,11.565374763678276,1842,-74,2025-04-01 03:59:17,True,4G,Germany,Munich City Center,0.5245778804975325,0.5331346959741601,0.11317880074001524,0.3793103448275862
UMTS,262,2,Vodafone,1728,37255,48.15822831253734,11.57569884256677,1318,-82,2025-02-22 01:48:41,True,3G,Germany,Munich City Center,0.5234837473380215,0.5538831203742618,0.056154097290238326,0.10344827586206896
GSM,262,1,Telekom,4237,24081,48.1424629129278,11.580935425956376,1467,-78,2025-01-08 07:20:55,True,2G,Germany,Munich City Center,0.47048825447606635,0.5644071444298304,0.07236913701164435,0.2413793103448276
LTE,262,1,Telekom,4854,11104,48.157917953112495,11.594705569214861,1791,-62,2025-02-28 07:01:16,True,4G,Germany,Munich City Center,0.5224404721219574,0.592081165469683,0.1076286864729568,0.7931034482758621
UMTS,262,1,Telekom,1700,42523,48.1482337312128,11.596417218249218,1895,-72,2025-07-07 01:52:10,True,3G,Germany,Munich City Center,0.4898868975047717,0.5955210869360379,0.11894656654695832,0.4482758620689655
LTE,262,7,O2,4368,15249,48.136887865642336,11.567358371416091,1855,-77,2025-03-06 02:54:29,True,4G,Germany,Munich City Center,0.4517476969298497,0.5371211760884664,0.11459353574926542,0.27586206896551724
NR,262,7,O2,1468,33074,48.13015856242303,11.5671616067922,1625,-63,2025-09-02 05:53:24,True,5G,Germany,Munich City Center,0.42912710058867043,0.5367257358784939,0.08956360866253128,0.7586206896551724
NR,262,7,O2,4050,44129,48.15240197306309,11.595707942819196,814,-65,2024-10-27 07:05:34,True,5G,Germany,Munich City Center,0.5038984694721884,0.5940956476501106,0.001305909239307868,0.6896551724137931
NR,262,7,O2,2927,47618,48.14675405763238,11.580321745540449,914,-73,2025-09-15 05:53:16,True,5G,Germany,Munich City Center,0.48491296518391297,0.5631738235831747,0.012188486233540102,0.41379310344827586
LTE,262,2,Vodafone,2477,22401,48.13898109789746,11.596451888610067,1130,-56,2025-09-26 15:57:30,True,4G,Germany,Munich City Center,0.4587841107082549,0.5955907643734895,0.03569485254108173,1.0
NR,262,1,Telekom,2148,12048,48.147395679014004,11.570368565584198,1953,-66,2025-09-04 18:26:54,True,5G,Germany,Munich City Center,0.48706977961248055,0.5431707991881322,0.125258461203613,0.6551724137931034
NR,262,7,O2,4677,22142,48.132104954374135,11.589371499364166,1193,-73,2025-04-11 16:54:18,True,5G,Germany,Munich City Center,0.43566990973440833,0.5813612217112746,0.04255087604744803,0.41379310344827586
LTE,262,1,Telekom,2509,19901,48.134698960800904,11.582779631875747,1322,-59,2024-11-13 14:37:50,True,4G,Germany,Munich City Center,0.44438967913311617,0.568113467048009,0.05658940037000762,0.896551724137931
LTE,262,7,O2,2740,30406,48.13635821364259,11.59775720741077,1276,-67,2024-10-10 00:13:45,True,4G,Germany,Munich City Center,0.4499672683034157,0.5982140791260157,0.05158341495266079,0.6206896551724138
LTE,262,2,Vodafone,3789,10068,48.148567803582075,11.579546226666917,1070,-64,2025-07-26 16:54:53,True,4G,Germany,Munich City Center,0.49100988393707856,0.561615254059238,0.029165306344542386,0.7241379310344828
LTE,262,1,Telekom,4283,36925,48.15357340736846,11.557579706818327,891,-67,2025-05-30 12:11:42,True,4G,Germany,Munich City Center,0.5078362534742441,0.5174688772895097,0.009685493524866688,0.6206896551724138
LTE,262,7,O2,3937,30518,48.139127987476954,11.554542905770818,1686,-83,2025-08-13 10:32:26,True,4G,Germany,Munich City Center,0.45927788098078426,0.5113657820271692,0.09620198062901295,0.06896551724137931
LTE,262,2,Vodafone,4762,29766,48.142384788800285,11.573815562783308,866,-58,2024-10-27 05:03:12,True,4G,Germany,Munich City Center,0.47022563971561293,0.5500982705456785,0.00696484927630863,0.9310344827586207
LTE,262,7,O2,4314,20006,48.13246957707494,11.566020523084006,824,-78,2025-04-26 11:47:30,True,4G,Germany,Munich City Center,0.4368955913039552,0.5344324863489871,0.0023941669387310916,0.2413793103448276
GSM,262,7,O2,4415,19116,48.1578007509739,11.569361551385915,1709,-85,2025-02-11 08:13:54,True,2G,Germany,Munich City Center,0.5220464963742284,0.5411469907507334,0.09870497333768637,0.0
LTE,262,2,Vodafone,1428,32309,48.13863108228886,11.599747847004513,1963,-80,2025-09-25 11:07:25,True,4G,Germany,Munich City Center,0.45760753097375145,0.6022146912449964,0.12634671890303623,0.1724137931034483
LTE,262,1,Telekom,2434,26985,48.14956621251222,11.560022456043408,1539,-69,2025-05-16 23:25:41,True,4G,Germany,Munich City Center,0.49436604202004497,0.5223780995235127,0.08020459244749156,0.5517241379310345
UMTS,262,1,Telekom,2886,14171,48.13532776080611,11.56979917980017,1894,-85,2024-11-22 19:40:17,True,3G,Germany,Munich City Center,0.44650339442184933,0.5420264977911726,0.11883774077701599,0.0
UMTS,262,1,Telekom,1680,42083,48.14668874459238,11.571485108335763,1994,-70,2024-10-15 00:43:13,True,3G,Germany,Munich City Center,0.4846934149770887,0.5454147284645865,0.12972031777124823,0.5172413793103449
LTE,262,2,Vodafone,1037,34265,48.15274855302678,11.589688822728313,1018,-65,2025-01-27 08:36:30,True,4G,Germany,Munich City Center,0.5050635002640949,0.5819989502585377,0.023506366307541625,0.6896551724137931
UMTS,262,1,Telekom,3491,37528,48.13564742654844,11.562692726476838,877,-78,2025-06-19 05:05:17,True,3G,Germany,Munich City Center,0.4475779528843776,0.5277445738418766,0.008161932745674175,0.2413793103448276
UMTS,262,1,Telekom,2521,18593,48.13721717754099,11.579345969522608,1322,-56,2025-07-27 06:43:28,True,3G,Germany,Munich City Center,0.4528546810093321,0.5612127948893545,0.05658940037000762,1.0
LTE,262,2,Vodafone,2358,13024,48.15919624666103,11.579522480142645,1129,-85,2024-10-08 17:01:27,True,4G,Germany,Munich City Center,0.5267374641617917,0.5615675303863612,0.03558602677113941,0.0
LTE,262,7,O2,3500,21703,48.15187515300057,11.575281078932335,1588,-68,2025-08-17 00:38:02,True,4G,Germany,Munich City Center,0.5021275604210665,0.5530435358186037,0.08553705517466537,0.5862068965517241
LTE,262,1,Telekom,3055,36900,48.15773491823122,11.555005506508719,1292,-72,2025-06-16 03:56:29,True,4G,Germany,Munich City Center,0.5218251991834774,0.5122954762441,0.053324627271737944,0.4482758620689655
LTE,262,1,Telekom,3588,44461,48.15678048331466,11.558999541887667,1145,-64,2025-07-01 19:46:09,True,4G,Germany,Munich City Center,0.518616860031894,0.5203223367520923,0.03732723909021656,0.7241379310344828
GSM,262,2,Vodafone,1023,37886,48.15276322818636,11.58315498244911,1692,-85,2025-08-21 21:21:29,True,2G,Germany,Munich City Center,0.5051128309080266,0.568867813569288,0.09685493524866688,0.0
GSM,262,2,Vodafone,3760,25874,48.14506238411972,11.592582747508324,1354,-80,2025-05-22 17:01:13,True,2G,Germany,Munich City Center,0.47922639371821607,0.5878149053830733,0.06007182500816193,0.1724137931034483
UMTS,262,1,Telekom,2762,11455,48.13299107595831,11.552294107617456,954,-80,2025-03-20 03:03:42,True,3G,Germany,Munich City Center,0.4386486131768799,0.5068463455737997,0.016541517031232997,0.1724137931034483
LTE,262,7,O2,1514,48363,48.15756603114438,11.555947657595208,866,-75,2025-01-12 19:56:54,True,4G,Germany,Munich City Center,0.5212574841475786,0.514188928512591,0.00696484927630863,0.3448275862068966
LTE,262,1,Telekom,4668,42370,48.1470294994699,11.55193296225266,1730,-59,2025-04-18 23:03:48,True,4G,Germany,Munich City Center,0.48583886470412,0.5061205474294964,0.10099031450647514,0.896551724137931
LTE,262,1,Telekom,1468,15450,48.1466094000936,11.579796695093329,1829,-73,2025-03-29 07:28:15,True,4G,Germany,Munich City Center,0.4844266979307193,0.562118623441257,0.11176406573076504,0.41379310344827586
LTE,262,1,Telekom,3789,32739,48.14850533792381,11.56906905105979,1594,-62,2025-02-08 16:15:46,True,4G,Germany,Munich City Center,0.4907999052223736,0.5405591493588604,0.08619000979431929,0.7931034482758621
UMTS,262,2,Vodafone,2602,21506,48.13759981863608,11.595310256258792,1000,-75,2025-03-17 23:00:33,True,3G,Germany,Munich City Center,0.4541409315279329,0.5932964122294392,0.021547502448579822,0.3448275862068966
NR,262,1,Telekom,3104,20104,48.149225975738474,11.58977069292817,1791,-81,2024-10-15 06:34:29,True,5G,Germany,Munich City Center,0.4932223339022077,0.5821634857750422,0.1076286864729568,0.13793103448275862
NR,262,7,O2,3282,21368,48.13811564577285,11.570321496391276,1427,-56,2025-02-25 01:35:50,True,5G,Germany,Munich City Center,0.4558748877879412,0.5430762036700755,0.06801610621395146,1.0
NR,262,7,O2,1930,41822,48.139521356794724,11.55428914178882,1649,-85,2024-12-31 12:09:43,True,5G,Germany,Munich City Center,0.4606001944893727,0.5108557895278063,0.09217542714114703,0.0
LTE,262,1,Telekom,2549,40512,48.14603010910347,11.564299830882034,1854,-75,2025-04-09 22:41:38,True,4G,Germany,Munich City Center,0.4824794075167208,0.530974390720885,0.1144847099793231,0.3448275862068966
